gene,median_effect,mean_effect,min_effect,max_effect,q25_effect,q75_effect,frac_dep_lt_minus05,frac_dep_lt_minus03,n_cell_lines,is_strongly_essential,dep_prob_median,dep_prob_mean,frac_prob_gt_05,aml_mean_tpm_log1p,aml_median_tpm_log1p,rank_score,is_known_aml_target
STEAP1,0.10187148302793503,0.09482121467590332,-0.19516566395759583,0.40699535608291626,0.027824075892567635,0.16232621669769287,0.0,0.0,41,False,0.007389846257865429,0.013565304689109325,0.0,1.2546625137329102,0.6805530190467834,-0.04000960858538747,False
DGAT2,0.10218323022127151,0.09032226353883743,-0.1649351269006729,0.34772151708602905,0.02609988208860159,0.14508218318223953,0.0,0.0,43,False,0.007614260073751211,0.013676026836037636,0.0,2.910659074783325,2.9827306270599365,-0.040111866081133485,False
RAI14,0.10213387757539749,0.10269787907600403,-0.09451926499605179,0.341806024312973,0.028679756447672844,0.16752132028341293,0.0,0.0,43,False,0.006435096263885498,0.010619246400892735,0.0,1.9858843088150024,0.9804937839508057,-0.04021004140377045,False
PRKAR1B,0.10284022986888885,0.10070500522851944,-0.14319321513175964,0.3997420072555542,0.023539941757917404,0.1749434992671013,0.0,0.0,43,False,0.008234101347625256,0.012426819652318954,0.0,2.9586329460144043,3.0419769287109375,-0.04031268181279302,False
ST3GAL4,0.10272172093391418,0.09952361136674881,-0.21030193567276,0.3270999789237976,0.03755548968911171,0.15691258013248444,0.0,0.0,43,False,0.007352499291300774,0.01166516449302435,0.0,5.296230316162109,5.275640487670898,-0.0403534384444356,False
LSMEM1,0.10258805751800537,0.10962976515293121,-0.1804783046245575,0.46656832098960876,0.04458467289805412,0.19155532866716385,0.0,0.0,43,False,0.006411026697605848,0.014208326116204262,0.0,0.6256446838378906,0.5921976566314697,-0.040394120337441566,False
CAV1,0.1033606082201004,0.0889398530125618,-0.1892596334218979,0.2797717750072479,0.01672235643491149,0.1744878962635994,0.0,0.0,43,False,0.008845338597893715,0.013311349786818027,0.0,1.499753713607788,1.0078282356262207,-0.04045970942825079,False
CDA,0.10292218625545502,0.10930715501308441,-0.12244512140750885,0.4297011196613312,0.04764433763921261,0.15818171948194504,0.0,0.0,43,False,0.007051390595734119,0.010934143327176571,0.0,1.7357299327850342,0.34138643741607666,-0.0404637354426086,False
NEBL,0.10345553606748581,0.0975031852722168,-0.2086324840784073,0.4157612919807434,0.033955469727516174,0.1924850344657898,0.0,0.0,43,False,0.007260351441800594,0.01505989395081997,0.0,0.43826454877853394,0.05066188424825668,-0.04065617928281427,False
FOXQ1,0.10481772571802139,0.11841924488544464,-0.17258650064468384,0.4609983265399933,0.03968661278486252,0.19122229516506195,0.0,0.0,43,False,0.005364350974559784,0.010937776416540146,0.0,0.10901989787817001,0.023265250027179718,-0.04139065518975259,False
ERGIC1,0.10527388006448746,0.10512951761484146,-0.11927206069231033,0.40592607855796814,0.033630174584686756,0.15356386452913284,0.0,0.0,43,False,0.006538870744407177,0.011246873997151852,0.0,5.1266584396362305,5.076257705688477,-0.04145566495135427,False
FGFBP1,0.10513540357351303,0.12166643887758255,-0.15838631987571716,0.42252281308174133,0.05914868973195553,0.1893545538187027,0.0,0.0,43,False,0.005885482300072908,0.010462494567036629,0.0,0.10818612575531006,0.09551049768924713,-0.04146561319939792,False
NFIX,0.10589247941970825,0.09439191967248917,-0.10672169923782349,0.28529033064842224,0.02784667257219553,0.16160918772220612,0.0,0.0,43,False,0.007161545101553202,0.012489823624491692,0.0,3.035210132598877,3.148777723312378,-0.041640837257727985,False
CAP2,0.1061074361205101,0.11525586247444153,-0.19350771605968475,0.4400669038295746,0.05073934979736805,0.16454541683197021,0.0,0.0,43,False,0.006870049051940441,0.011793974786996841,0.0,0.3863040506839752,0.07891502976417542,-0.04175596954301,False
EHF,0.10683170706033707,0.0869818702340126,-0.1436098963022232,0.2570763826370239,0.022229949943721294,0.15548352152109146,0.0,0.0,43,False,0.009010810405015945,0.011678889393806458,0.0,0.19260287284851074,0.13898083567619324,-0.04183160178363324,False
LRRC20,0.10723061114549637,0.09905391186475754,-0.10559502243995667,0.281084805727005,0.06827822513878345,0.1442902684211731,0.0,0.0,43,False,0.006204749923199415,0.010067165829241276,0.0,2.5513358116149902,2.588869094848633,-0.04227176946587861,False
CLDN3,0.10764387249946594,0.10108336806297302,-0.19084399938583374,0.4488506615161896,0.0346079608425498,0.15832287073135376,0.0,0.0,43,False,0.0062492317520082,0.012707854621112347,0.0,0.15931126475334167,0.10831829905509949,-0.04243262582458556,False
CLMP,0.10782955586910248,0.09644938260316849,-0.15887930989265442,0.4114469289779663,0.036440497264266014,0.160106860101223,0.0,0.0,43,False,0.006313652731478214,0.01322386134415865,0.0,0.2871796488761902,0.07184761762619019,-0.042500457074493174,False
VSTM2L,0.10907131433486938,0.10582678765058517,-0.15574193000793457,0.3138439357280731,0.07711629569530487,0.14602623134851456,0.0,0.0,43,False,0.006514576729387045,0.01140559371560812,0.0,0.15958920121192932,0.06605848670005798,-0.04297706806100905,False
FHOD3,0.10904894024133682,0.12883901596069336,-0.07644036412239075,0.3820705711841583,0.05530034005641937,0.19455869495868683,0.0,0.0,43,False,0.0060417139902710915,0.00869378075003624,0.0,0.402060329914093,0.1009036973118782,-0.04301540469750762,False
DIRAS1,0.10953361541032791,0.10222642123699188,-0.14500777423381805,0.313344806432724,0.05357861705124378,0.16740835458040237,0.0,0.0,43,False,0.006503418553620577,0.011128176935017109,0.0,2.1095385551452637,2.46992826461792,-0.04316310430876911,False
LMO3,0.10987763851881027,0.10552054643630981,-0.06181617081165314,0.28841549158096313,0.05568658374249935,0.14376895129680634,0.0,0.0,43,False,0.006886677350848913,0.008644183166325092,0.0,0.6456234455108643,0.2327350676059723,-0.04326238767243922,False
EPHX1,0.1108122318983078,0.12778541445732117,-0.07499953359365463,0.4743677079677582,0.040155429393053055,0.18112140148878098,0.0,0.0,43,False,0.006053601391613483,0.009281028062105179,0.0,3.3122241497039795,3.25300669670105,-0.043719532620161775,False
RNF212,0.1115197092294693,0.09380874782800674,-0.21589232981204987,0.3564731180667877,0.013458634726703167,0.1711159124970436,0.0,0.0,43,False,0.0051875608041882515,0.016773022711277008,0.0,0.303054541349411,0.021663470193743706,-0.0440891276113689,False
SCX,0.11183342337608337,0.11080818623304367,-0.17721329629421234,0.37804120779037476,0.037285804748535156,0.18159252405166626,0.0,0.0,41,False,0.0053102304227650166,0.013064093887805939,0.0,1.0410186052322388,0.9662950038909912,-0.04420234630815685,False
CDKN2A,0.1471891701221466,0.13089212775230408,-0.48302653431892395,0.6249532103538513,0.005881130695343018,0.28925153613090515,0.0,0.06976744186046512,43,False,0.006636247504502535,0.04226173087954521,0.023255813953488372,3.0001487731933594,1.3756521940231323,-0.04425855492631537,False
STK33,0.11201939731836319,0.11005281656980515,-0.12898443639278412,0.46556246280670166,0.06235782988369465,0.15833815187215805,0.0,0.0,43,False,0.005457462277263403,0.00923515111207962,0.0,1.0728667974472046,0.15596464276313782,-0.04426201269961894,False
SMPDL3B,0.11218702793121338,0.11569130420684814,-0.10456486791372299,0.46026065945625305,0.051194507628679276,0.17997725307941437,0.0,0.0,43,False,0.005949357524514198,0.010880912654101849,0.0,2.049874782562256,2.011882781982422,-0.044279875420033935,False
HLTF,0.11517877876758575,0.11561939120292664,-0.1718972623348236,0.4189220368862152,0.045300060883164406,0.18348083645105362,0.0,0.0,43,False,0.006142203696072102,0.011241201311349869,0.0,5.0670857429504395,5.0712890625,-0.045457291137427094,False
NECTIN3,0.11492038518190384,0.11410677433013916,-0.10063112527132034,0.5365856885910034,0.025839699432253838,0.18139205873012543,0.0,0.0,43,False,0.005029107443988323,0.010324249044060707,0.0,0.572581946849823,0.10945946723222733,-0.04546524332836271,False
CCDC122,0.11525294929742813,0.11583400517702103,-0.24186904728412628,0.4113008379936218,0.012173186521977186,0.21297747641801834,0.0,0.0,43,False,0.005214535631239414,0.01532578095793724,0.0,1.5023044347763062,1.5255300998687744,-0.045579726155847315,False
ZNF277,0.11586243659257889,0.13333480060100555,-0.09754171967506409,0.36323103308677673,0.07445218786597252,0.20734135806560516,0.0,0.0,43,False,0.005794070661067963,0.01022714376449585,0.0,4.635006904602051,4.560647964477539,-0.04576556757092476,False
DNAH14,0.11645525693893433,0.11349762231111526,-0.2267078161239624,0.3572726249694824,0.06593989580869675,0.18583181500434875,0.0,0.0,43,False,0.006624973379075527,0.01287316344678402,0.0,3.5485999584198,3.9136924743652344,-0.045919605437666176,False
RANBP17,0.11685406416654587,0.1256946325302124,-0.052025482058525085,0.4127480387687683,0.07038125395774841,0.15328814834356308,0.0,0.0,43,False,0.006605375558137894,0.00860834401100874,0.0,1.7215160131454468,1.6757996082305908,-0.046081088110804566,False
MXI1,0.11759430915117264,0.12617211043834686,-0.08632031828165054,0.5254339575767517,0.04412160627543926,0.16525696963071823,0.0,0.0,43,False,0.007016257382929325,0.009767988696694374,0.0,4.637850761413574,4.584481239318848,-0.04633609792217613,False
NFIC,0.11834459006786346,0.10187378525733948,-0.18121248483657837,0.34048303961753845,0.0034210514277219772,0.18465963006019592,0.0,0.0,43,False,0.006773726548999548,0.01544861774891615,0.0,3.5107262134552,3.646864891052246,-0.046660463372245435,False
STON2,0.11872082948684692,0.11536271870136261,-0.16093425452709198,0.41436684131622314,0.025108223780989647,0.19422268122434616,0.0,0.0,43,False,0.004924021195620298,0.011105315759778023,0.0,2.8406624794006348,2.260186195373535,-0.04699592967517674,False
BAIAP2L1,0.11905734986066818,0.11612815409898758,-0.1810000240802765,0.5173386335372925,0.043049558997154236,0.1757936328649521,0.0,0.0,43,False,0.0054917046800255775,0.012836504727602005,0.0,1.0598313808441162,0.5099173188209534,-0.047073769476264724,False
PTGES,0.1197226494550705,0.11935247480869293,-0.06728310137987137,0.41089197993278503,0.03931091818958521,0.17617116123437881,0.0,0.0,43,False,0.006508003920316696,0.009599328972399235,0.0,0.262746661901474,0.16534651815891266,-0.04723825938999653,False
MLPH,0.12067501246929169,0.11919216811656952,-0.1304401159286499,0.40064555406570435,0.048085376620292664,0.16870608925819397,0.0,0.0,43,False,0.005976278334856033,0.00969256367534399,0.0,0.5232999920845032,0.27280882000923157,-0.047672377154231074,False
TMEM184A,0.13245874643325806,0.12593480944633484,-0.3734773099422455,0.5205919146537781,0.023453444242477417,0.2279140204191208,0.0,0.023255813953488372,43,False,0.005416265223175287,0.021734455600380898,0.0,0.32631054520606995,0.20394009351730347,-0.04779070926028803,False
NAT14,0.12145653367042542,0.10640621930360794,-0.2972572445869446,0.4925098419189453,0.0028098903130739927,0.22679679840803146,0.0,0.0,43,False,0.005690400023013353,0.02645190991461277,0.0,4.865237236022949,5.0312180519104,-0.04801357346586883,False
CETN2,0.1359524428844452,0.14556801319122314,-0.336031436920166,0.40338441729545593,0.10408052057027817,0.23293612152338028,0.0,0.023255813953488372,43,False,0.0046816072426736355,0.01725136488676071,0.0,4.295822620391846,4.327007293701172,-0.04926165363881304,False
OXCT1,0.12477371841669083,0.13513875007629395,-0.07477056980133057,0.35086166858673096,0.06782754138112068,0.2031736746430397,0.0,0.0,43,False,0.005393501836806536,0.008526572026312351,0.0,4.899649620056152,5.020896911621094,-0.049370137182995676,False
NUP62CL,0.1267196089029312,0.12588612735271454,-0.10718684643507004,0.4281020164489746,0.04513058625161648,0.18951557576656342,0.0,0.0,43,False,0.005329376086592674,0.010195683687925339,0.0,1.6782922744750977,0.9750033020973206,-0.05015490595251322,False
SOD3,0.13879404962062836,0.12048184871673584,-0.35319799184799194,0.4219619035720825,0.0636102668941021,0.216548390686512,0.0,0.023255813953488372,43,False,0.005805533844977617,0.01680048555135727,0.0,0.16288308799266815,0.01858939416706562,-0.05028590367305591,False
CADPS2,0.130171999335289,0.11370518058538437,-0.27091294527053833,0.33695515990257263,0.023768658749759197,0.2129931077361107,0.0,0.0,43,False,0.0047240653075277805,0.014462635852396488,0.0,0.3089641332626343,0.032710518687963486,-0.051596393203362824,False
PI3,0.131094291806221,0.12285166233778,-0.080093152821064,0.34312739968299866,0.06592389568686485,0.17643655091524124,0.0,0.0,43,False,0.0056954012252390385,0.008258257061243057,0.0,0.13882911205291748,0.09964753687381744,-0.051868176599964504,False
MAOA,0.13114868104457855,0.1535249650478363,-0.013744494877755642,0.3561711013317108,0.09751657396554947,0.23440644890069962,0.0,0.0,43,False,0.004086532164365053,0.006970031186938286,0.0,1.1397287845611572,0.3921462893486023,-0.05205081920139492,False
S100A3,0.13236065208911896,0.13674119114875793,-0.07141231000423431,0.33268606662750244,0.0599707942456007,0.20665860176086426,0.0,0.0,43,False,0.0052473037503659725,0.008053586818277836,0.0,0.34502100944519043,0.17773330211639404,-0.052419530460610986,False
DPYSL3,0.13273628056049347,0.13064230978488922,-0.07674406468868256,0.3691278100013733,0.06336644664406776,0.17804301530122757,0.0,0.0,43,False,0.005456890910863876,0.007364438846707344,0.0,0.8117774724960327,0.377477765083313,-0.052548823133111,False
PLS3,0.13319717347621918,0.14895983040332794,-0.018119800835847855,0.36400869488716125,0.09287839755415916,0.20281465351581573,0.0,0.0,43,False,0.005072859115898609,0.005969572812318802,0.0,1.5228569507598877,0.5251773595809937,-0.052771583478897814,False
SPAG16,0.13442949950695038,0.14388851821422577,-0.11074133962392807,0.4656924903392792,0.07608331367373466,0.2075987085700035,0.0,0.0,43,False,0.005103305447846651,0.00925680436193943,0.0,2.0343539714813232,2.2730026245117188,-0.05326146925799549,False
TFPI,0.13460242748260498,0.13826718926429749,-0.05948929861187935,0.5171212553977966,0.09870423749089241,0.1694706231355667,0.0,0.0,43,False,0.0054926685988903046,0.007664101663976908,0.0,3.041886568069458,3.528460741043091,-0.05329170413315297,False
CYB5A,0.13612675666809082,0.13875171542167664,-0.19198475778102875,0.4051389992237091,0.06899075210094452,0.21303857117891312,0.0,0.0,43,False,0.004608331713825464,0.009740585461258888,0.0,4.3239898681640625,4.863667011260986,-0.053989869495853784,False
STK32A,0.1373632550239563,0.13549993932247162,-0.1596461832523346,0.386698454618454,0.06715482100844383,0.2065741941332817,0.0,0.0,43,False,0.004196484573185444,0.00944304559379816,0.0,0.33864131569862366,0.010095654055476189,-0.05452565355226398,False
TPD52L1,0.13944727182388306,0.10969511419534683,-0.10379748046398163,0.324260413646698,0.04652000218629837,0.16669505089521408,0.0,0.0,43,False,0.005808505695313215,0.010344360955059528,0.0,1.6381851434707642,0.8874683380126953,-0.05519805816002191,False
BEX3,0.13993750512599945,0.14882692694664001,-0.13523973524570465,0.32527366280555725,0.10504631698131561,0.21425846964120865,0.0,0.0,43,False,0.004592381417751312,0.007541059982031584,0.0,4.478487491607666,6.074618816375732,-0.05551576390862465,False
LYRM1,0.14341960847377777,0.15515263378620148,-0.06785915046930313,0.358900785446167,0.10248152539134026,0.2261849194765091,0.0,0.0,43,False,0.004228468053042889,0.006749100983142853,0.0,4.403185844421387,4.414872169494629,-0.056944996584206826,False
KCTD3,0.14539046585559845,0.12431765347719193,-0.12004195898771286,0.3790649473667145,0.04895549267530441,0.20134630799293518,0.0,0.0,43,False,0.005429715849459171,0.009117099456489086,0.0,4.217310905456543,4.291214942932129,-0.05761321475729347,False
SMYD2,0.14553965628147125,0.14322449266910553,-0.14818432927131653,0.4032309651374817,0.06853288412094116,0.21919918060302734,0.0,0.0,43,False,0.004796966910362244,0.009573793970048428,0.0,4.066134452819824,4.2005157470703125,-0.057736165821552284,False
CMBL,0.15094228088855743,0.1455000936985016,-0.25555944442749023,0.37640196084976196,0.08521426469087601,0.23302723467350006,0.0,0.0,43,False,0.0036707704421132803,0.010530422441661358,0.0,3.8277435302734375,4.484714984893799,-0.060009835311211644,False
GPAT4,0.15259656310081482,0.27874284982681274,-0.05726653337478638,2.238616704940796,0.101092379540205,0.28469178080558777,0.0,0.0,43,False,0.004290798678994179,0.006354800425469875,0.0,6.541680812835693,6.644435405731201,-0.060609545372426514,False
HSBP1L1,0.15494884550571442,0.16125795245170593,-0.0901574119925499,0.5498396754264832,0.04228076711297035,0.2449789047241211,0.0,0.0,43,False,0.004703947808593512,0.008735809475183487,0.0,2.591102361679077,2.2771310806274414,-0.061509143421426424,False
SLC7A2,0.1562221199274063,0.1655678153038025,-0.08274228125810623,0.4194223880767822,0.11615269631147385,0.22573964297771454,0.0,0.0,43,False,0.0038644997403025627,0.006243707612156868,0.0,1.1032168865203857,0.09307096898555756,-0.06210239799693227,False
CNN3,0.15756669640541077,0.1394771933555603,-0.18494635820388794,0.5844998955726624,0.04582207277417183,0.2346629723906517,0.0,0.0,43,False,0.00458008935675025,0.013460954651236534,0.0,2.122283935546875,0.9712817072868347,-0.06256866962648928,False
